編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLOKLHKFFAD37CA,5,112.90,見其他登記事項,鋼筋混凝土構造,98年9月8日,十九層,十三層
RPQNMLOKLHKFFAD37CA,5,66.78,共有部分,鋼筋混凝土構造,98年9月8日,十九層,
RPQNMLOKLHKFFAD37CA,5,25.00,共有部分,鋼筋混凝土構造,98年9月8日,十九層,
RPVNMLMKLHKFFBD77CA,3,210.46,見其他登記事項,鋼筋混凝土構造,100年12月23日,四層,一層 二層 三層 四層
RPOOMLOKLHKFFAD27CA,1,193.32,住家用,見其他登記事項,103年4月29日,四層,一層 二層 三層 四層
RPOOMLOKLHKFFAD27CA,1,.48,見其他登記事項,見其他登記事項,103年4月29日,四層,
RPSOMLKLLHKFFAD37CA,16,13.42,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPSOMLKLLHKFFAD37CA,16,41.53,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPSOMLKLLHKFFAD37CA,16,7.78,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPSOMLKLLHKFFAD37CA,16,96.83,見其他登記事項,鋼筋混凝土構造,88年7月30日,十層,九層
RPPOMLRKLHKFFAD67CA,8,352.55,見其他登記事項,見其他登記事項,95年9月28日,五層,五層 一層 二層 三層 四層
RPSNMLPLLHKFFAD77CA,35,66.09,住家用,鋼筋混凝土構造,69年3月11日,五層,
RPSNMLPLLHKFFAD77CA,35,15.51,共有部分,鋼筋混凝土構造,69年3月11日,五層,
RPQNMLPLLHKFFAD57CA,1,206.91,住家用,見其他登記事項,103年10月15日,四層,三層 四層 一層 二層
RPVNMLRLLHKFFAD28CA,1,62.59,見其他登記事項,見其他登記事項,102年11月25日,十四層,三層
RPVNMLRLLHKFFAD28CA,1,47.36,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPVNMLRLLHKFFAD28CA,1,13.75,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPSOMLSKLHKFFAD08CA,17,93.43,住家用,鋼筋混凝土構造,87年1月5日,二十六層,二十二層
RPSOMLSKLHKFFAD08CA,17,30.57,共有部分,鋼筋混凝土構造,87年1月5日,二十六層,
RPSOMLSKLHKFFAD08CA,17,17.74,共有部分,鋼筋混凝土構造,87年1月5日,二十六層,
RPRNMLSLLHKFFAD97CA,49,136.88,住商用,加強磚造,54年12月20日,三層,一層 二層 三層 騎樓
RPROMLLMLHKFFAD47CA,10,283.14,見其他登記事項,見其他登記事項,94年4月8日,二十四層,十三層
RPROMLLMLHKFFAD47CA,10,149.73,共有部分,見其他登記事項,94年4月8日,二十四層,
RPROMLLMLHKFFAD47CA,10,28.19,共有部分,見其他登記事項,94年4月8日,二十四層,
RPRNMLLLLHKFFCD47CA,15,84.83,商業用,鋼筋混凝土構造,89年6月5日,七層,
RPRNMLLLLHKFFCD47CA,15,9.90,共有部分,鋼筋混凝土構造,89年6月5日,七層,
RPRNMLLLLHKFFCD47CA,15,2.74,共有部分,鋼筋混凝土構造,89年6月5日,七層,
RPUNMLLMLHKFFAD67CA,39,123.21,見其他登記事項,鋼筋混凝土構造,64年12月4日,三層,一層 二層 三層 屋頂突出物
RPQNMLLLLHKFFCD37CA,20,154.84,見其他登記事項,鋼筋混凝土構造,84年2月9日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLMKLHKFFCD77CA,22,41.26,商業用,鋼筋混凝土構造,81年12月21日,六層,六層
RPUNMLMKLHKFFCD77CA,22,8.01,共有部分,鋼筋混凝土構造,81年12月21日,六層,
RPUNMLMKLHKFFCD77CA,22,8.03,共有部分,鋼筋混凝土構造,81年12月21日,六層,
RPUNMLQKLHKFFCD18CA,17,.22,見其他登記事項,鋼筋混凝土構造,87年2月20日,十層,地下一層
RPUNMLQKLHKFFCD18CA,17,31.37,共有部分,鋼筋混凝土構造,87年2月20日,十層,
RPWNMLMKLHKFFCD97CA,31,86.13,見其他登記事項,鋼筋混凝土構造,72年8月20日,五層,三層
RPWNMLMKLHKFFCD97CA,31,7.10,共有部分,鋼筋混凝土構造,72年8月20日,五層,
RPOOMLTKLHKFFCD97CA,30,49.81,住家用,鋼筋混凝土構造,74年7月13日,五層,三層 走廊
RPOOMLTKLHKFFCD97CA,30,7.20,共有部分,鋼筋混凝土構造,74年7月13日,五層,
RPPOMLLKLHKFFCD27CA,15,98.32,見其他登記事項,鋼筋混凝土構造,88年10月21日,十三層,三層
RPPOMLLKLHKFFCD27CA,15,17.91,共有部分,鋼筋混凝土構造,88年10月21日,十三層,
RPPOMLLKLHKFFCD27CA,15,34.36,共有部分,鋼筋混凝土構造,88年10月21日,十三層,
RPRNMLQKLHKFFCD87CA,20,85.10,住家用,鋼筋混凝土構造,83年11月11日,九層,
RPRNMLQKLHKFFCD87CA,20,46.96,共有部分,鋼筋混凝土構造,83年11月11日,九層,
RPRNMLQKLHKFFCD87CA,20,12.49,共有部分,鋼筋混凝土構造,83年11月11日,九層,
RPUNMLQLLHKFFCD28CA,16,98.32,住家用,鋼筋混凝土構造,88年7月6日,九層,二層
RPUNMLQLLHKFFCD28CA,16,26.69,共有部分,鋼筋混凝土構造,88年7月6日,九層,
RPWNMLOKLHKFFCD18CA,32,12.54,共有部分,鋼筋混凝土構造,72年3月17日,五層,
RPWNMLOKLHKFFCD18CA,32,79.99,住家用,鋼筋混凝土構造,72年3月17日,五層,五層
RPWOMLTJMHKFFCD78CA,20,53.58,住家用,鋼筋混凝土構造,84年3月2日,七層,二層
RPROMLOKLHKFFCD77CA,14,101.76,住家用,鋼筋混凝土構造,89年11月28日,二十層,十七層
RPROMLOKLHKFFCD77CA,14,11.19,共有部分,鋼筋混凝土構造,89年11月28日,二十層,
RPROMLOKLHKFFCD77CA,14,16.79,共有部分,鋼筋混凝土構造,89年11月28日,二十層,
RPROMLOKLHKFFCD77CA,14,14.25,共有部分,鋼筋混凝土構造,89年11月28日,二十層,
RPRNMLNKLHKFFAR78CA,1,175.74,住家用,鋼筋混凝土造,103年4月16日,三層,二層 三層 屋頂突出物 見其他登記事項
RPUNMLOLOHKFFCD38CA,,80.69,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPUNMLOLOHKFFCD38CA,,138.92,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,三層
RPUNMLOLOHKFFCD38CA,,20.36,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPTNMLNKLHKFFAR98CA,15,100.96,見其他登記事項,鋼筋混凝土造,89年4月7日,十四層,五層
RPTNMLNKLHKFFAR98CA,15,45.98,共有部分,鋼筋混凝土造,89年4月7日,十四層,
SPUNMLOLOHKFFCD48CA,,84.34,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,三層
SPUNMLOLOHKFFCD48CA,,61.32,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
SPUNMLOLOHKFFCD48CA,,12.39,見其他登記事項,鋼筋混凝土構造,103年10月16日,七層,
RPPOMLNKLHKFFCR88CA,34,99.90,住商用,加強磚造,70年6月4日,二層,一層 二層 騎樓
RPRNMLKKMHKFFAR58CA,22,184.96,住家用,鋼筋混凝土造,82年6月17日,四層,一層 二層 三層 四層
RPQNMLMJMHKFFCR78CA,,188.23,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLMJMHKFFCR09CA,,165.96,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPWNMLMJMHKFFCR76CA,,165.96,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPXNMLMJMHKFFCR86CA,,168.33,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPPOMLMJMHKFFCR78CA,,156.71,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層
RPSNMLMJMHKFFCR98CA,,165.96,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPRNMLMJMHKFFCR88CA,,165.96,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPVNMLMJMHKFFCR66CA,,165.96,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPQOMLMJMHKFFCR88CA,,156.71,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層
RPTOMLMJMHKFFCR56CA,,156.71,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層
RPUOMLMJMHKFFCR66CA,,183.73,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPOOMLMJMHKFFCR68CA,,156.71,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層
RPSOMLMJMHKFFCR09CA,,156.71,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層
RPOPMLMJMHKFFCR78CA,,156.71,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層
RPVOMLMJMHKFFCR76CA,,165.37,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPPPMLMJMHKFFCR88CA,,172.17,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPXOMLMJMHKFFCR96CA,,165.37,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPRNMLNJMHKFFCR98CA,,165.96,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPRNMLSKLHKFFER07CA,3,229.34,住家用,鋼筋混凝土造,101年4月16日,四層,一層 二層 三層 四層
RPRNMLSKLHKFFER07CA,3,.27,見其他登記事項,鋼筋混凝土造,101年4月16日,一層,
RPTNMLNJMHKFFCR56CA,,165.37,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPSNMLNJMHKFFCR09CA,,224.10,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLTKLHKFFFR47CA,20,92.93,住家用,鋼筋混凝土造,83年11月17日,六層,二層
RPTNMLTKLHKFFFR47CA,20,12.78,停車空間,鋼筋混凝土造,83年11月17日,六層,
RPTNMLTKLHKFFFR47CA,20,16.15,共有部分,鋼筋混凝土造,83年11月17日,六層,
RPUNMLNLLHKFFER96CA,21,96.20,住家用,鋼筋混凝土造,82年9月15日,十二層,十層
RPUNMLLKLHKFFER66CA,22,133.19,住家用,鋼筋混凝土造,82年1月19日,三層,一層 二層 三層 屋頂突出物
RPPNMLRJMHKFFFR86CA,35,135.48,住家用,鋼筋混凝土造,69年4月10日,三層,一層 二層 三層
RPTNMLRKLHKFFFR27CA,,198.99,住家用,鋼筋混凝土造,103年9月22日,四層,三層 四層 一層 二層
RPPNMLPKLHKFFFR66CA,1,195.71,住家用,鋼筋混凝土造,103年4月17日,四層,四層 一層 二層 三層
RPROMLLJMHKFFFR56CA,17,.14,見其他登記事項,鋼筋混凝土造,86年8月29日,一層,
RPROMLLJMHKFFFR56CA,17,203.10,住家用,鋼筋混凝土造,86年8月29日,四層,一層 二層 三層 四層
RPQNMLOLLHKFFHR96CA,14,90.63,住家用,鋼筋混凝土造,89年8月16日,十層,四層
RPQNMLOLLHKFFHR96CA,14,20.12,共有部分,鋼筋混凝土造,89年8月16日,十層,
RPQNMLOLLHKFFHR96CA,14,12.29,共有部分,鋼筋混凝土造,89年8月16日,十層,
RPQNMLOLLHKFFHR96CA,14,3.50,見使用執照,鋼筋混凝土造,89年8月16日,十層,
RPQNMLOLLHKFFHR96CA,14,19.65,共有部分,鋼筋混凝土造,89年8月16日,十層,
RPRNMLMLLHKFFHR86CA,21,85.20,住家用,鋼筋混凝土造,83年2月4日,七層,
RPRNMLMLLHKFFHR86CA,21,30.44,共有部分,鋼筋混凝土造,83年2月4日,七層,
RPRNMLOKLHKFFHR96CA,18,88.44,住家用,鋼筋混凝土造,85年10月3日,九層,五層
RPRNMLOKLHKFFHR96CA,18,28.17,共有部分,鋼筋混凝土造,85年10月3日,九層,
RPRNMLOKLHKFFHR96CA,18,9.43,共有部分,鋼筋混凝土造,85年10月3日,九層,
RPTNMLOLLHKFFHR27CA,35,78.15,住家用,加強磚造,69年7月1日,二層,一層 二層
RPXNMLOLLHKFFHR67CA,21,31.52,住家用,鋼筋混凝土造,82年12月28日,七層,四層
RPXNMLOLLHKFFHR67CA,21,12.98,共有部分,鋼筋混凝土造,82年12月28日,七層,
RPRNMLRKLHKFFHR27CA,,202.79,住家用,見其他登記事項,103年8月21日,四層,一層 二層 三層 四層
RPSNMLNKLHKFFHR96CA,21,19.22,住家用,鋼筋混凝土造,83年4月13日,七層,四層
RPSNMLNKLHKFFHR96CA,21,7.34,共有部分,鋼筋混凝土造,83年4月13日,七層,
RPVNMLMKLHKFFHR17CA,20,28.07,住家用,鋼筋混凝土造,84年5月11日,十四層,九層
RPTNMLMKLHKFFHR96CA,35,84.71,住家用,加強磚造,69年1月7日,二層,一層 二層 騎樓
RPQOMLNKLHKFFHR86CA,10,8.55,見其他登記事項,鋼筋混凝土造,94年7月8日,六層,六層
RPOOMLSKLHKFFHR17CA,20,69.26,住家用,鋼筋混凝土造,83年11月8日,十七層,十六層
RPOOMLSKLHKFFHR17CA,20,78.17,共有部分,鋼筋混凝土造,83年11月8日,十七層,
RPOOMLSKLHKFFHR17CA,20,13.59,共有部分,鋼筋混凝土造,83年11月8日,十七層,
RPUOMLLKLHKFFAD67DA,15,45.61,共有部分,鋼筋混凝土構造,89年4月6日,二十三層,
RPOOMLKLLHKFFHR09CA,17,192.05,見其他登記事項,鋼筋混凝土造,86年11月10日,四層,一層 二層 三層 四層
RPSNMLLKLHKFFAR78DA,,221.90,住家用,鋼筋混凝土造,103年10月21日,三層,一層 二層 三層 屋頂突出物
RPRNMLMKLHKFFHR86DA,24,20.63,住家用,鋼筋混凝土造,79年12月3日,七層,三層
RPRNMLMKLHKFFHR86DA,24,5.03,共有部分,鋼筋混凝土造,79年12月3日,七層,
RPRNMLMKLHKFFHR86DA,24,6.42,共有部分,鋼筋混凝土造,79年12月3日,七層,
RPPNMLMKLHKFFHR66DA,22,106.27,住家用,鋼筋混凝土造,82年1月19日,五層,一層
RPPNMLMKLHKFFHR66DA,22,1.33,住家用,鋼筋混凝土造,82年1月19日,五層,
RPPNMLMKLHKFFHR66DA,22,34.84,見其他登記事項,鋼筋混凝土造,82年1月19日,五層,
RPTNMLMKLHKFFAD57DA,19,67.49,住家用,鋼筋混凝土構造,85年2月5日,六層,一層
RPTNMLMKLHKFFAD57DA,19,26.98,共有部分,鋼筋混凝土構造,85年2月5日,六層,
RPQNMLNKLHKFFAD47EA,19,92.87,住家用,鋼筋混凝土構造,84年9月13日,九層,三層 夾層
RPQNMLNKLHKFFAD47EA,19,11.89,共有部分,鋼筋混凝土構造,84年9月13日,九層,
RPQNMLNKLHKFFAD47EA,19,2.72,共有部分,鋼筋混凝土構造,84年9月13日,九層,
RPQNMLNKLHKFFAD47EA,19,.13,見其他登記事項,鋼筋混凝土構造,84年9月13日,九層,
RPQNMLNKLHKFFAD47EA,19,31.97,共有部分,鋼筋混凝土構造,84年9月13日,九層,
RPQNMLNKLHKFFAD47EA,19,1.04,見其他登記事項,鋼筋混凝土構造,84年9月13日,九層,
RPWNMLRJMHKFFCD58DA,40,121.22,住家用,鋼筋混凝土構造,63年12月23日,四層,三層
RPWNMLNKLHKFFAD97DA,20,22.47,住家用,鋼筋混凝土構造,84年3月7日,十二層,十一層
RPWNMLNKLHKFFAD97DA,20,2.91,共有部分,鋼筋混凝土構造,84年3月7日,十二層,
RPWNMLNKLHKFFAD97DA,20,4.70,共有部分,鋼筋混凝土構造,84年3月7日,十二層,
RPWNMLNKLHKFFAD97DA,20,.33,見其他登記事項,鋼筋混凝土構造,84年3月7日,十二層,
RPWNMLNKLHKFFAD97DA,20,7.78,共有部分,鋼筋混凝土構造,84年3月7日,十二層,
RPTNMLNKLHKFFFR96DA,22,90.13,住家用,鋼筋混凝土造,82年3月3日,七層,四層
RPTNMLNKLHKFFFR96DA,22,19.84,共有部分,鋼筋混凝土造,82年3月3日,七層,
RPTNMLNKLHKFFFR96DA,22,2.53,共有部分,鋼筋混凝土造,82年3月3日,七層,
RPTNMLNKLHKFFFR96DA,22,2.12,共有部分,鋼筋混凝土造,82年3月3日,七層,
RPTNMLNKLHKFFFR96DA,22,2.12,共有部分,鋼筋混凝土造,82年3月3日,七層,
RPTNMLNKLHKFFFR96DA,22,2.60,共有部分,鋼筋混凝土造,82年3月3日,七層,
RPPPMLMJMHKFFHR76CA,16,.12,見其他登記事項,鋼筋混凝土造,88年4月26日,十二層,地下二層
RPPPMLMJMHKFFHR76CA,16,15.01,共有部分,鋼筋混凝土造,88年4月26日,十二層,
RPTNMLNKLHKFFFR96DA,22,2.82,共有部分,鋼筋混凝土造,82年3月3日,七層,
RPTNMLNKLHKFFFR96DA,22,2.39,共有部分,鋼筋混凝土造,82年3月3日,七層,
RPPOMLRKLHKFFDR86DA,20,212.86,住家用,鋼筋混凝土造,83年12月19日,四層,一層 二層 三層 四層
RPQOMLNKLHKFFAD47DA,41,43.76,住家用,加強磚造,63年6月7日,二層,一層 二層
RPRNMLMKLHKFFAD37DA,21,74.24,住家用,鋼筋混凝土構造,82年9月24日,七層,四層
RPRNMLMKLHKFFAD37DA,21,11.65,共有部分,鋼筋混凝土構造,82年9月24日,七層,
RPRNMLMKLHKFFAD37DA,21,28.50,共有部分,鋼筋混凝土構造,82年9月24日,七層,
RPRNMLMKLHKFFAD37DA,21,1.38,商業用,鋼筋混凝土構造,82年9月24日,七層,
RPRNMLMKLHKFFAD37DA,21,.22,共有部分,鋼筋混凝土構造,82年9月24日,七層,
RPRNMLMKLHKFFAD37DA,21,.08,共有部分,鋼筋混凝土構造,82年9月24日,七層,
RPVNMLNKLHKFFHR27CA,,227.85,住家用,見其他登記事項,103年9月22日,四層,一層 二層 三層 四層
RPSNMLMKLHKFFHR86CA,21,88.25,住家用,鋼筋混凝土造,83年1月26日,八層,七層
RPSNMLMKLHKFFHR86CA,21,37.02,共有部分,鋼筋混凝土造,83年1月26日,八層,
RPPNMLOLLHKFFFR66CA,,219.01,見其他登記事項,鋼筋混凝土造,103年12月17日,四層,一層 二層 三層 四層
RPWNMLSKLHKFFHR87CA,6,466.19,住商用,鋼筋混凝土造,98年6月16日,五層,一層 二層 三層 四層 五層 屋頂突出物 見其他登記事項
RPWNMLRKLHKFFFR57CA,34,103.89,住家用,加強磚造,69年10月30日,二層,一層 二層
RPPOMLOLLHKFFFR76CA,8,207.82,住家用,鋼筋混凝土造,96年6月13日,四層,一層 二層 三層 四層 騎樓
RPPNMLNKLHKFFHR66CA,21,76.58,住家用,鋼筋混凝土造,82年10月6日,八層,八層
RPPNMLNKLHKFFHR66CA,21,43.60,共有部分,鋼筋混凝土造,82年10月6日,八層,
RPRNMLOLLHKFFFR86CA,,225.12,見其他登記事項,鋼筋混凝土造,103年12月17日,四層,一層 二層 三層 四層
RPSNMLOLLHKFFFR96CA,,223.81,見其他登記事項,鋼筋混凝土造,103年12月17日,四層,一層 二層 三層 四層
RPQNMLOLLHKFFFR76CA,,225.31,見其他登記事項,鋼筋混凝土造,103年12月17日,四層,一層 二層 三層 四層
RPOOMLKMMHKFFER98CA,,249.95,住家用,鋼筋混凝土造,103年12月17日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLRLLHKFFER07CA,,197.99,住家用,鋼筋混凝土造,103年9月25日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLNJMHKFFCR88CA,,165.96,住家用,見其他登記事項,103年12月25日,三層,一層 二層 三層 見其他登記事項
RPOOMLQKLHKFFAR88CA,25,214.50,住商用,鋼筋混凝土造,78年10月12日,二層,一層 二層 騎樓
RPPOMLRKLHKFFCD87CA,14,212.80,見其他登記事項,鋼筋混凝土構造,90年5月16日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLNKLHKFFCD57CA,6,316.64,見其他登記事項,鋼筋混凝土構造,98年7月3日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLSJMHKFFCD18CA,43,48.24,住家用,加強磚造,60年9月19日,二層,一層 二層
RPVNMLOKLHKFFCD08CA,8,155.33,住家用,見其他登記事項,95年11月27日,十四層,三層
RPVNMLOKLHKFFCD08CA,8,64.53,共有部分,見其他登記事項,95年11月27日,十四層,
RPVNMLOKLHKFFCD08CA,8,28.52,共有部分,見其他登記事項,95年11月27日,十四層,
RPXNMLOKLHKFFCD28CA,20,98.60,住家用,鋼筋混凝土構造,83年11月7日,九層,六層
RPXNMLOKLHKFFCD28CA,20,7.92,共有部分,鋼筋混凝土構造,83年11月7日,九層,
RPXNMLOKLHKFFCD28CA,20,46.84,共有部分,鋼筋混凝土構造,83年11月7日,九層,
RPRNMLSKLHKFFCR86CA,21,211.76,住商用,鋼筋混凝土造,82年10月5日,三層,一層 二層 三層 屋頂突出物 騎樓
RPWOMLOLLHKFFCD38CA,15,207.45,見其他登記事項,鋼筋混凝土構造,89年2月21日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPQNMLOKLHKFFCD57CA,20,100.94,住家用,鋼筋混凝土構造,83年7月26日,八層,七層
RPQNMLOKLHKFFCD57CA,20,62.86,共有部分,鋼筋混凝土構造,83年7月26日,八層,
RPPNMLOKLHKFFCD47CA,21,81.98,住家用,鋼筋混凝土構造,83年2月1日,十三層,十二層
RPPNMLOKLHKFFCD47CA,21,8.31,共有部分,鋼筋混凝土構造,83年2月1日,十三層,
RPPNMLOKLHKFFCD47CA,21,21.80,共有部分,鋼筋混凝土構造,83年2月1日,十三層,
RPXNMLOLLHKFFCD38CA,23,151.20,商業用,鋼筋混凝土構造,81年6月17日,十四層,十三層
RPXNMLOLLHKFFCD38CA,23,22.30,共有部分,鋼筋混凝土構造,81年6月17日,十四層,
RPXNMLOLLHKFFCD38CA,23,9.20,共有部分,鋼筋混凝土構造,81年6月17日,十四層,
RPXNMLOLLHKFFCD38CA,23,32.81,共有部分,鋼筋混凝土構造,81年6月17日,十四層,
RPTNMLNKLHKFFCD77CA,37,62.19,住家用,鋼筋混凝土構造,67年5月9日,四層,一層
RPRNMLMLLHKFFCD57CA,34,199.74,住家用,鋼筋混凝土構造,70年6月2日,四層,一層 二層 三層 四層 地下層
RPPOMLOKLHKFFAD37CA,21,60.32,住家用,鋼筋混凝土構造,82年9月20日,六層,六層
RPPOMLOKLHKFFAD37CA,21,43.30,共有部分,鋼筋混凝土構造,82年9月20日,六層,
RPXNMLSKLHKFFAD48CA,42,80.50,住家用,加強磚造,62年6月30日,二層,二層 一層
RPTOMLTKLHKFFAD28CA,20,29.77,住家用,鋼筋混凝土構造,84年7月4日,十八層,十二層
RPTOMLTKLHKFFAD28CA,20,13.74,共有部分,鋼筋混凝土構造,84年7月4日,十八層,
RPRNMLNKMHKFFAD47CA,1,288.08,見其他登記事項,見其他登記事項,103年1月28日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLRKLHKFFAD67CA,8,29.35,見其他登記事項,見其他登記事項,96年8月24日,十四層,七層
RPQNMLRKLHKFFAD67CA,8,3.96,共有部分,見其他登記事項,96年8月24日,十四層,
RPQNMLRKLHKFFAD67CA,8,7.53,共有部分,見其他登記事項,96年8月24日,十四層,
RPUNMLMKLHKFFAD57CA,1,264.66,見其他登記事項,見其他登記事項,102年10月7日,四層,屋頂突出物 一層 二層 三層 四層
RPTNMLMJMHKFFBD57CA,,249.78,見其他登記事項,鋼筋混凝土構造,103年11月26日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLMJMHKFFBD57CA,,.91,見其他登記事項,鋼筋混凝土構造,103年11月26日,四層,
RPOPMLKLLHKFFCD27CA,7,26.67,住家用,鋼筋混凝土構造,97年2月29日,十四層,十層
RPOPMLKLLHKFFCD27CA,7,6.62,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPOPMLKLLHKFFCD27CA,7,7.89,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPPNMLSLLHKFFBD87CA,22,159.63,住商用,鋼筋混凝土構造,81年12月24日,二層,一層 二層 屋頂突出物 騎樓
RPWNMLTKLHKFFBD58CA,20,104.86,住家用,鋼筋混凝土構造,84年6月7日,二層,一層 二層 夾層
RPROMLRKLHKFFBD97CA,34,82.46,住家用,加強磚造,69年9月8日,二層,一層 二層
RPTOMLNKLHKFFAD67CA,19,27.64,見其他登記事項,鋼筋混凝土構造,85年8月21日,十三層,
RPTOMLNKLHKFFAD67CA,19,5.18,共有部分,鋼筋混凝土構造,85年8月21日,十三層,
RPTOMLNKLHKFFAD67CA,19,3.63,共有部分,鋼筋混凝土構造,85年8月21日,十三層,
RPQNMLLMLHKFFBD37CA,1,180.28,見其他登記事項,鋼筋混凝土構造,103年4月22日,四層,一層 二層 三層 四層
RPRNMLOKLHKFFAD47CA,25,371.67,住商用,見其他登記事項,79年2月14日,三層,
RPQNMLNKLHKFFBD37CA,,152.70,住家用,鋼筋混凝土構造,103年11月11日,三層,一層 二層 三層 屋頂突出物
RPSNMLOLLHKFFBD77CA,4,523.57,見其他登記事項,見其他登記事項,100年7月19日,三層,一層 二層 三層 見其他登記事項
RPQNMLRKLHKFFBD77CA,1,219.99,住商用,鋼筋混凝土構造,102年9月17日,四層,一層 二層 三層 四層
RPVNMLKLLHKFFBD67CA,19,181.97,住商用,鋼筋混凝土構造,85年1月17日,四層,一層 二層 三層 四層 騎樓
RPROMLTKLHKFFBD18CA,35,102.42,住商用,加強磚造,69年2月6日,二層,一層 二層 走廊
RPUNMLQKLHKFFAD97CA,32,34.64,住家用,鋼筋混凝土構造,71年11月29日,十層,九層
RPUNMLQKLHKFFAD97CA,32,8.41,共有部分,鋼筋混凝土構造,71年11月29日,十層,
RPTNMLQKLHKFFAD87CA,31,117.31,住家用,鋼筋混凝土構造,73年4月6日,二層,一層 二層 屋頂突出物
RPWNMLSKLHKFFAD38CA,19,.30,見其他登記事項,鋼筋混凝土構造,85年7月16日,八層,
RPWNMLSKLHKFFAD38CA,19,24.86,共有部分,鋼筋混凝土構造,85年7月16日,八層,
RPWNMLSKLHKFFAD38CA,19,22.08,共有部分,鋼筋混凝土構造,85年7月16日,八層,
RPWNMLSKLHKFFAD38CA,19,153.11,住家用,鋼筋混凝土構造,85年7月16日,八層,五層 六層
RPWNMLSKLHKFFAD38CA,19,34.16,共有部分,鋼筋混凝土構造,85年7月16日,八層,
RPWNMLRKLHKFFAD28CA,22,80.14,住家用,鋼筋混凝土構造,82年7月29日,六層,一層
RPWNMLRKLHKFFAD28CA,22,36.34,共有部分,鋼筋混凝土構造,82年7月29日,六層,
RPVNMLOKLHKFFAD87CA,10,190.10,見其他登記事項,見其他登記事項,94年7月15日,四層,一層 二層 三層 四層 屋頂突出物 見其他登記事項
RPSNMLLLLHKFFAD37CA,14,57.32,見其他登記事項,鋼筋混凝土構造,89年11月20日,十四層,十二層
RPSNMLLLLHKFFAD37CA,14,15.96,共有部分,鋼筋混凝土構造,89年11月20日,十四層,
RPSNMLKLLHKFFAD27CA,19,30.60,住家用,鋼筋混凝土構造,84年11月21日,十二層,六層
RPSNMLKLLHKFFAD27CA,19,10.90,共有部分,鋼筋混凝土構造,84年11月21日,十二層,
RPWOMLOLLHKFFAD18CA,3,223.13,見其他登記事項,見其他登記事項,100年10月13日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLQLLHKFFAD97CA,18,25.95,住家用,鋼筋混凝土構造,85年12月2日,十九層,九層
RPTNMLQLLHKFFAD97CA,18,2.65,共有部分,鋼筋混凝土構造,85年12月2日,十九層,
RPPOMLOLLHKFFCD67CA,23,9.28,住家用,鋼筋混凝土構造,80年12月31日,四層,四層
RPPOMLOLLHKFFCD67CA,23,9.36,共有部分,鋼筋混凝土構造,80年12月31日,四層,
