編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLLKKIMFFCT17CA,,90.04,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPXNMLLKKIMFFCT17CA,,90.04,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPPNMLOJKIMFFCT56CA,37,201.63,住商用,鋼筋混凝土造,69年8月22日,三層,一層 二層 三層 騎樓
TPTNMLLLKIMFFCT07CA,,192.55,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPTNMLLLKIMFFCT86CA,,192.55,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPPPMLPLKIMFFAT86CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,八層
RPPPMLPLKIMFFAT86CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPWNMLTKKIMFFCT87CA,,214.90,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPPOMLSJKIMFFCT07CA,24,242.00,住商用,鋼筋混凝土造,82年7月22日,四層,一層 二層 三層 四層 騎樓
RPRNMLLKKIMFFDT66CA,30,256.96,店舖、住宅,鋼筋混凝土造,77年3月21日,三層,一層 二層 三層
RPTNMLPJKIMFFCT07CA,48,38.00,住家用,加強磚造,58年5月30日,二層,一層 二層
RPTNMLPJKIMFFCT07CA,48,38.00,住家用,加強磚造,58年6月20日,二層,一層 二層
RPQNMLPKKIMFFFT27DA,38,80.40,住家用,加強磚造,68年5月16日,二層,一層 二層
RPSNMLOJKIMFFCT96DA,4,234.15,住家用,見其他登記事項,102年8月20日,三層,一層 二層 三層
RPSNMLNKKIMFFDT96CA,44,116.87,住宅,鋼筋混凝土造,62年8月1日,二層,一層 二層
RPPNMLRJKIMFFDT96CA,25,157.96,店舖、住宅,加強磚造,81年10月19日,二層,一層 二層 騎樓 儲藏室
RPRNMLRJKIMFFDT17CA,23,195.28,住宅,鋼筋混凝土造,83年8月1日,四層,一層 二層 三層 四層
RPUNMLSJKIMFFDT57CA,33,98.36,店舖、住宅,鋼筋混凝土造,74年4月24日,二層,一層 二層 騎樓
RPRNMLQJKIMFFCT96CA,22,13.92,見其他登記事項,鋼筋混凝土造,84年7月19日,五層,
RPRNMLQJKIMFFCT96CA,22,70.46,住家用,鋼筋混凝土造,84年7月19日,五層,三層
RPXNMLPJKIMFFCT47CA,32,151.50,住商用,鋼筋混凝土造,74年5月24日,三層,一層 二層 三層 騎樓
RPSNMLQJKIMFFCT07CA,24,184.69,住家用,鋼筋混凝土造,82年9月14日,四層,一層 二層 三層 四層
RPPNMLPJKIMFFCT66CA,34,104.96,住商用,加強磚造,72年5月25日,二層,一層 二層 騎樓
RPSNMLRJKIMFFCT17CA,25,137.66,住家用,鋼筋混凝土造,81年11月17日,三層,一層 二層 三層
RPSNMLRJKIMFFCT17CA,25,1.32,停車空間,鋼筋混凝土造,81年11月17日,一層,
RPSNMLRJKIMFFCT17CA,25,1.32,停車空間,鋼筋混凝土造,81年11月17日,一層,
RPUNMLRJKIMFFCT37CA,43,50.40,住家用,加強磚造,63年10月9日,二層,一層 二層
RPXNMLOKKIMFFCT47CA,13,148.11,住家用,鋼筋混凝土造,93年8月5日,三層,一層 二層 三層
RPRNMLNLKIMFFAT66CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十二層
RPRNMLNLKIMFFAT66CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPRPMLPLKIMFFAT07CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十三層
RPRPMLPLKIMFFAT07CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPWOMLPLKIMFFAT47CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十層
RPWOMLPLKIMFFAT47CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPOPMLPLKIMFFAT76CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,三層
RPOPMLPLKIMFFAT76CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPWPMLPLKIMFFAT57CA,35,75.62,住家用,鋼筋混凝土造,71年8月10日,五層,五層
RPWPMLPLKIMFFAT57CA,35,12.09,共有部份,鋼筋混凝土造,71年8月10日,五層,
RPSNMLNLKIMFFAT76CA,13,101.11,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,九層
RPSNMLNLKIMFFAT76CA,13,60.14,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPQOMLSKKIMFFAT07CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,五層
RPQOMLSKKIMFFAT07CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPWNMLPJKIMFFAT17CA,18,98.05,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,四層
RPWNMLPJKIMFFAT17CA,18,28.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPXNMLPJKIMFFAT27CA,23,109.00,見其他登記事項,鋼筋混凝土造,83年5月20日,六層,四層
RPXNMLPJKIMFFAT27CA,23,23.99,見其他登記事項,鋼筋混凝土造,83年5月20日,六層,
RPQNMLQJKIMFFAT66CA,36,119.40,住商用,加強磚造,70年8月3日,二層,一層 二層 騎樓
RPSNMLQJKIMFFAT86CA,37,96.40,住家用,鋼筋混凝土造,69年9月12日,二層,一層 二層 騎樓
RPPNMLLKKIMFFAT78CA,,144.18,住家用,見其他登記事項,,一層,一層
RPQNMLMKKIMFFAT98CA,17,1.84,住家用,鋼筋混凝土造,90年4月4日,三層,
RPQNMLMKKIMFFAT98CA,17,158.53,見其他登記事項,鋼筋混凝土造,90年4月4日,四層,一層 二層 三層 四層
RPQNMLOKKIMFFBT66CA,,254.43,見其他登記事項,見其他登記事項,106年9月25日,三層,一層 二層 三層
RPRNMLOKKIMFFBT76CA,,229.58,見其他登記事項,見其他登記事項,106年9月25日,三層,見其他登記事項
RPVNMLNKKIMFFAT96CA,22,158.05,住家用,鋼筋混凝土造,84年11月20日,四層,一層 二層 三層 四層 騎樓
RPWOMLRJKIMFFAT47CA,18,98.05,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,二層
RPWOMLRJKIMFFAT47CA,18,28.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPPNMLPKKIMFFAT56CA,4,100.12,住家用,見其他登記事項,102年9月30日,三層,一層 二層 三層
RPPNMLPKKIMFFAT56CA,4,100.12,住家用,見其他登記事項,102年9月30日,三層,一層 二層 三層
RPPNMLRJKIMFFAT66CA,,218.83,住家用,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 屋頂突出物
RPXNMLNKKIMFFAT17CA,22,30.78,見其他登記事項,鋼筋混凝土造,84年6月6日,五層,五層
RPXNMLNKKIMFFAT17CA,22,4.74,見其他登記事項,鋼筋混凝土造,84年6月6日,五層,
RPXNMLNKKIMFFAT17CA,22,26.17,見其他登記事項,鋼筋混凝土造,84年6月6日,五層,五層
RPPPMLRJKIMFFAT86CA,12,220.58,見其他登記事項,鋼筋混凝土造,95年4月14日,三層,一層 二層 三層 見其他登記事項
RPXNMLNKKIMFFAT17CA,22,4.26,見其他登記事項,鋼筋混凝土造,84年6月6日,五層,
RPXNMLNKKIMFFAT17CA,22,20.06,住家用,鋼筋混凝土造,84年6月6日,五層,五層
RPXNMLNKKIMFFAT17CA,22,4.09,見其他登記事項,鋼筋混凝土造,84年6月6日,五層,
RPOQMLQJKIMFFAT76CA,17,109.72,見其他登記事項,鋼筋混凝土造,89年7月21日,十四層,十二層
RPOQMLQJKIMFFAT76CA,17,69.77,見其他登記事項,鋼筋混凝土造,89年7月21日,十四層,
RPRNMLQJKIMFFAT76CA,24,94.06,住家用,鋼筋混凝土造,82年12月4日,十五層,六層
RPRNMLQJKIMFFAT76CA,24,30.84,見其他登記事項,鋼筋混凝土造,82年12月4日,十五層,
RPQPMLRJKIMFFAT96CA,24,72.25,住家用,鋼筋混凝土造,83年5月2日,十三層,十二層
RPQPMLRJKIMFFAT96CA,24,16.92,見其他登記事項,鋼筋混凝土造,83年5月2日,十三層,
RPWOMLPJKIMFFAT27CA,36,79.00,見其他登記事項,鋼筋混凝土造,71年2月27日,五層,三層
RPWOMLPJKIMFFAT27CA,36,11.84,共有部份,鋼筋混凝土造,71年2月27日,五層,
RPRPMLSKKIMFFAT27CA,23,22.25,住家用,鋼筋混凝土造,83年11月4日,十三層,八層
RPRPMLSKKIMFFAT27CA,23,11.55,見其他登記事項,鋼筋混凝土造,83年11月4日,十三層,
RPUPMLKLKIMFFAT86CA,3,105.15,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,十層
RPUPMLKLKIMFFAT86CA,3,72.03,見其他登記事項,鋼筋混凝土造,103年5月5日,十二層,
RPTNMLNLKIMFFAT86CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十二層
RPTNMLNLKIMFFAT86CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPWNMLTKKIMFFAT67CA,23,109.73,見其他登記事項,鋼筋混凝土造,83年7月1日,十六層,十二層
RPWNMLTKKIMFFAT67CA,23,51.90,見其他登記事項,鋼筋混凝土造,83年7月1日,十六層,
RPWNMLQJKIMFFCT47CA,23,103.44,住家用,鋼筋混凝土造,84年1月4日,十一層,二層
RPWNMLQJKIMFFCT47CA,23,20.58,見其他登記事項,鋼筋混凝土造,84年1月4日,十一層,
RPRNMLRJKIMFFCT07CA,49,136.80,住家用,加強磚造,57年9月1日,二層,一層 二層
RPTNMLMLKIMFFCT96CA,23,155.91,住家用,鋼筋混凝土造,83年8月31日,三層,一層 二層 三層
RPTNMLOKKIMFFCT07CA,36,295.38,住商用,鋼筋混凝土造,70年7月10日,三層,一層 二層 三層 騎樓
RPSNMLQJKIMFFDT17CA,38,443.79,見其他登記事項,見其他登記事項,68年12月21日,四層,一層 二層 三層 四層 騎樓 地下一層
RPTPMLQJKIMFFAT27DA,25,90.42,住家用,鋼筋混凝土造,82年5月10日,七層,五層
RPTPMLQJKIMFFAT27DA,25,35.03,見其他登記事項,鋼筋混凝土造,82年5月10日,七層,
RPQNMLLKKIMFFDT56CA,46,47.66,住宅,加強磚造,,一層,一層
RPPNMLLKKIMFFDT09CA,41,96.00,住宅,鋼筋混凝土加強磚造,65年11月30日,二層,一層 二層 騎樓
RPPNMLSJKIMFFCT96CA,36,90.40,住商用,加強磚造,70年5月27日,二層,一層 二層
RPVNMLRJKIMFFCT47CA,24,242.00,住商用,鋼筋混凝土造,82年7月22日,四層,一層 二層 三層 四層 騎樓
RPTNMLPKKIMFFCT17CA,21,507.56,住家用,鋼筋混凝土造,86年3月4日,三層,一層 二層 三層
RPRNMLRLKIMFFCT27CA,24,445.72,住家用,鋼筋混凝土造,82年5月4日,三層,一層 二層 三層
RPXOMLSKKIMFFAT77CA,2,171.95,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,七層
RPXOMLSKKIMFFAT77CA,2,118.54,見其他登記事項,鋼筋混凝土造,104年6月17日,十五層,
RPTNMLRJKIMFFCT27CA,28,185.47,住家用,加強磚造,78年5月9日,二層,一層 二層 夾層
RPVNMLTKKIMFFAT57CA,,212.84,住家用,鋼筋混凝土造,106年9月26日,四層,一層 二層 三層 四層
RPOOMLKLKIMFFAT78CA,,196.90,住家用,鋼筋混凝土造,106年8月29日,三層,一層 二層 三層
RPTPMLKLKIMFFAT76CA,,166.63,住家用,鋼筋混凝土造,106年8月29日,三層,一層 二層 三層 屋頂突出物
RPPOMLSLKIMFFAT07CA,,269.32,見其他登記事項,鋼筋混凝土造,106年8月16日,三層,一層 二層 三層 屋頂突出物
RPUOMLSJKIMFFAT37CA,26,130.50,住家用,鋼筋混凝土造,81年2月28日,五層,四層
RPUOMLSJKIMFFAT37CA,26,28.66,共有部份,鋼筋混凝土造,81年2月28日,,
RPSNMLLKKIMFFAT09CA,22,23.37,住家用,鋼筋混凝土造,84年11月9日,十二層,六層
RPSNMLLKKIMFFAT09CA,22,7.58,見其他登記事項,鋼筋混凝土造,84年11月9日,十二層,
RPRNMLMJJHNFFBT98CA,,203.74,見其他登記事項,見其他登記事項,106年8月29日,三層,見其他登記事項
RPWNMLLKKIMFFAT86CA,18,122.03,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,一層
RPWNMLLKKIMFFAT86CA,18,59.54,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPRPMLRJKIMFFAT07CA,18,98.05,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,三層
RPRPMLRJKIMFFAT07CA,18,28.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPSNMLSJKIMFFAT07CA,1,189.65,住家用,鋼筋混凝土造,106年3月28日,三層,一層 二層 三層 屋頂突出物
RPOOMLOKKIMFFAT09CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,七層
RPOOMLOKKIMFFAT09CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPQOMLTKKIMFFAT17CA,19,143.34,住商用,鋼筋混凝土造,87年9月17日,七層,一層 二層 騎樓
RPQOMLTKKIMFFAT17CA,19,60.31,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,
RPTOMLRJKIMFFAT17CA,35,63.29,住家用,鋼筋混凝土造,71年8月10日,五層,四層
RPTOMLRJKIMFFAT17CA,35,10.88,見其他登記事項,鋼筋混凝土造,71年8月10日,五層,
RPPNMLSKKIMFFAT86CA,19,116.47,住家用,鋼筋混凝土造,87年7月29日,八層,三層
RPPNMLSKKIMFFAT86CA,19,58.20,見其他登記事項,鋼筋混凝土造,87年7月29日,八層,
RPQNMLSKKIMFFAT96CA,,188.66,住家用,鋼筋混凝土造,106年9月4日,三層,一層 二層 三層 屋頂突出物
RPPPMLKLKIMFFAT98CA,,81.32,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPRNMLSKKIMFFAT07CA,,200.16,住家用,鋼筋混凝土造,106年8月30日,三層,一層 二層 三層
RPXNMLKLKIMFFCT17CA,22,211.52,住商用,鋼筋混凝土造,85年4月1日,四層,一層 二層 三層 四層 騎樓
RPXNMLLLKIMFFAT07CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十四層
RPXNMLLLKIMFFAT07CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPTPMLPLKIMFFAT27CA,,55.89,住家用,磚造,,一層,一層
RPQNMLLKKIMFFCT09CA,6,147.70,住家用,見其他登記事項,100年8月10日,三層,一層 二層 三層
RPXNMLSJKIMFFDT87CA,37,130.24,店舖、住宅,鋼筋混凝土造,69年11月17日,二層,一層 二層
RPWNMLSJKIMFFDT77CA,20,174.08,住宅,鋼筋混凝土造,87年5月13日,三層,一層 二層 三層
RPQNMLTLKIMFFET57CA,5,327.63,見其他登記事項,鋼筋混凝土造,102年3月1日,三層,一層 二層 三層 見其他登記事項
RPRNMLTLKIMFFET67CA,5,500.09,見其他登記事項,鋼筋混凝土造,102年3月1日,三層,一層 二層 三層 見其他登記事項
RPQNMLRJKIMFFDT07CA,21,168.69,住宅,鋼筋混凝土造,85年8月5日,三層,一層 二層 三層
RPPNMLSKKIMFFDT17CA,22,118.14,住宅,鋼筋混凝土造,85年3月4日,十六層,四層
RPPNMLSKKIMFFDT17CA,22,59.28,見其他登記事項,鋼筋混凝土造,85年3月4日,十六層,
RPTNMLLKKIMFFCT86DA,31,132.78,住商用,鋼筋混凝土造,75年5月17日,三層,一層 二層 三層 騎樓
RPSNMLMKKIMFFAT66DA,33,95.72,住家用,鋼筋混凝土造,73年5月26日,三層,一層 二層 三層
RPROMLSKKIMFFDT57DA,28,80.54,住宅,加強磚造,78年12月12日,二層,一層 二層
RPSOMLMKKIMFFAT76DA,22,76.32,商業用,鋼造,85年3月6日,一層,一層
RPQNMLMKKIMFFDT66CA,,174.25,住宅,鋼筋混凝土構造,106年6月7日,三層,一層 二層 三層 屋頂突出物
RPSNMLMKKIMFFDT86CA,,173.09,住宅,鋼筋混凝土構造,106年6月7日,三層,一層 二層 三層 屋頂突出物
RPWNMLTLKIMFFDT08CA,3,70.54,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,
RPWNMLTLKIMFFDT08CA,3,115.36,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,五層
RPTNMLMKKIMFFCT86CA,38,104.80,住商用,加強磚造,69年5月8日,二層,一層 二層 騎樓
RPQNMLNJJHNFFDT56CA,3,115.36,見其他登記事項,鋼筋混凝土構造,103年10月15日,十層,九層
RPQNMLNJJHNFFDT56CA,3,70.54,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,
RPRNMLMKKIMFFDT76CA,,167.32,住宅,鋼筋混凝土構造,106年6月7日,三層,一層 二層 三層 屋頂突出物
RPWOMLLKKIMFFCT17CA,39,102.80,住商用,加強磚造,67年8月3日,二層,一層 二層 騎樓
RPSNMLSKKIMFFCT37CA,24,118.23,住家用,鋼筋混凝土造,83年2月15日,三層,一層 二層 三層
RPQNMLSKKIMFFCT17CA,26,134.78,住家用,加強磚造,81年3月14日,二層,一層 二層
RPTOMLMLKIMFFCT07CA,39,102.80,住商用,加強磚造,67年8月3日,二層,一層 二層 騎樓
RPTOMLOJJHNFFCT96CA,25,252.89,住商用,鋼筋混凝土造,81年12月24日,四層,一層 二層 三層 四層 騎樓
RPUPMLPLKIMFFAT37CA,17,177.73,見其他登記事項,鋼筋混凝土造,89年7月25日,四層,一層 二層 三層 四層
RPQOMLMKKIMFFAT09CA,22,27.00,住家用,鋼筋混凝土造,84年11月9日,十二層,十層
RPQOMLMKKIMFFAT09CA,22,8.19,見其他登記事項,鋼筋混凝土造,84年11月9日,十二層,
RPRPMLPJJHNFFAT76CA,35,69.46,國民住宅,鋼筋混凝土造,71年6月15日,五層,四層
RPRPMLPJJHNFFAT76CA,35,.00,國民住宅,鋼筋混凝土造,71年6月15日,,屋頂突出物 地下層 見其他登記事項
RPROMLMKKIMFFAT56CA,25,90.97,住家用,鋼筋混凝土造,82年3月2日,十一層,七層
RPROMLMKKIMFFAT56CA,25,40.46,見其他登記事項,鋼筋混凝土造,82年3月2日,十一層,
RPRPMLKLKIMFFAT56CA,36,106.40,住商用,加強磚造,70年6月11日,二層,一層 二層 騎樓
RPXOMLLKKIMFFAT07CA,18,94.63,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,四層
RPXOMLLKKIMFFAT07CA,18,30.73,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPPNMLRKKIMFFAT76CA,27,124.61,住家用,鋼筋混凝土造,80年2月5日,三層,一層 二層 三層
RPWNMLMKKIMFFAT96CA,30,109.57,住家用,加強磚造,76年7月20日,二層,一層 二層
RPUNMLNKKIMFFAT86CA,36,64.24,住家用,鋼筋混凝土造,71年4月16日,六層,五層
RPUNMLNKKIMFFAT86CA,,23.48,見其他登記事項,鋼筋混凝土造,,六層,
RPROMLRLKIMFFBT27CA,2,139.41,住家用,鋼筋混凝土造,105年3月3日,三層,一層 二層 三層
RPROMLLKKIMFFAT09CA,33,79.98,住家用,鋼筋混凝土造,74年1月9日,五層,五層
RPROMLLKKIMFFAT09CA,33,17.71,見其他登記事項,鋼筋混凝土造,74年1月9日,五層,
RPQNMLPLKIMFFBT86CA,2,75.16,住家用,鋼筋混凝土造,105年3月3日,三層,一層 二層 三層
RPQNMLPLKIMFFBT86CA,2,75.16,住家用,鋼筋混凝土造,105年3月3日,三層,一層 二層 三層
RPTNMLMKKIMFFAT66CA,26,69.34,住家用,鋼筋混凝土造,80年7月24日,六層,四層
RPTNMLMKKIMFFAT66CA,26,34.84,見其他登記事項,鋼筋混凝土造,80年7月24日,六層,
RPVOMLLKKIMFFAT86CA,28,162.16,住家用,鋼筋混凝土造,78年12月26日,二層,一層 二層
RPUNMLMKKIMFFAT76CA,22,25.62,住家用,鋼筋混凝土造,85年5月23日,八層,四層
RPUNMLMKKIMFFAT76CA,22,11.78,見其他登記事項,鋼筋混凝土造,85年5月23日,八層,
RPWOMLLKKIMFFAT96CA,24,103.58,見其他登記事項,鋼筋混凝土造,82年12月31日,六層,三層
RPWOMLLKKIMFFAT96CA,24,40.62,見其他登記事項,鋼筋混凝土造,82年12月31日,六層,
RPPNMLNKKIMFFAT98CA,21,79.23,國民住宅,鋼筋混凝土造,85年6月7日,十一層,十層
RPPNMLNKKIMFFAT98CA,21,33.59,見其他登記事項,鋼筋混凝土造,85年6月7日,十一層,
RPROMLNKKIMFFAT66CA,39,135.97,見其他登記事項,加強磚造,67年10月26日,二層,一層 二層 屋頂突出物 騎樓 夾層
RPXOMLOKKIMFFAT37CA,38,109.88,住商用,加強磚造,69年5月2日,二層,一層 二層 騎樓
RPPNMLQLKIMFFAT76CA,38,96.70,住家用,加強磚造,68年8月29日,二層,一層 二層
RPTOMLKLKIMFFAT66CA,,219.40,住家用,鋼筋混凝土造,106年8月29日,三層,一層 二層 三層
RPSNMLTKKIMFFAT27CA,22,173.94,住家用,鋼筋混凝土造,84年11月24日,四層,一層 二層 三層 四層 騎樓
RPROMLKLKIMFFAT09CA,,256.70,住家用,鋼筋混凝土造,106年8月29日,三層,一層 二層 三層 屋頂突出物
RPPOMLKLKIMFFAT88CA,,167.07,住家用,鋼筋混凝土造,106年8月29日,三層,一層 二層 三層 屋頂突出物
RPXNMLPKKIMFFAT37CA,42,117.80,住家用,鋼筋混凝土加強磚造,65年2月17日,二層,一層 二層
RPPOMLPLKIMFFCT96CA,24,206.38,住家用,鋼筋混凝土造,83年1月19日,四層,一層 二層 三層 四層
RPTNMLTKKIMFFCT57CA,,202.83,住家用,見其他登記事項,106年8月10日,三層,一層 二層 三層
RPVNMLTKKIMFFCT77CA,,107.45,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPVNMLTKKIMFFCT77CA,,107.45,見其他登記事項,見其他登記事項,106年8月10日,三層,一層 二層 三層 見其他登記事項
RPTOMLSKKIMFFDT67CA,51,46.05,住宅,鋼筋混凝土加強磚造,55年10月1日,一層,一層 騎樓
RPTOMLSKKIMFFDT67CA,52,46.90,住宅,加強磚造,55年1月1日,一層,一層
RPRNMLOKKIMFFDT96CA,3,115.36,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,十三層
RPRNMLOKKIMFFDT96CA,3,70.54,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,
RPTNMLOKKIMFFDT17CA,3,107.17,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,九層
RPTNMLOKKIMFFDT17CA,3,63.61,見其他登記事項,鋼筋混凝土構造,103年10月15日,十四層,
RPVOMLMKKIMFFCT17CA,23,109.17,住家用,鋼筋混凝土造,83年8月12日,八層,三層
RPVOMLMKKIMFFCT17CA,23,48.81,見其他登記事項,鋼筋混凝土造,83年8月12日,八層,
RPVOMLLKKIMFFCT07CA,15,16.66,見使用執照,鋼筋混凝土造,92年5月1日,五層,三層
RPVOMLLKKIMFFCT07CA,15,8.27,共同部份,鋼筋混凝土造,92年5月1日,五層,
RPVOMLLKKIMFFCT07CA,15,5.46,共同部份,鋼筋混凝土造,92年5月1日,五層,
RPVOMLLKKIMFFCT07CA,15,1.76,停車空間,鋼筋混凝土造,92年5月1日,五層,
RPVNMLLMJHNFFET27CA,23,58.40,見其他登記事項,木造,83年7月26日,二層,一層 二層
RPPNMLPKKIMFFDT86CA,38,102.76,住宅,鋼骨混凝土造,69年1月3日,三層,一層 二層 三層
RPVNMLSJJHNFFCT57DA,35,98.00,住家用,加強磚造,71年12月7日,二層,一層 二層
RPQNMLKLKIMFFBT09DA,25,174.26,住家用,鋼筋混凝土造,82年4月29日,三層,一層 二層 三層
RPSNMLOKKIMFFDT07CA,3,107.17,見其他登記事項,鋼筋混凝土構造,103年10月15日,十三層,三層
RPSNMLOKKIMFFDT07CA,3,63.61,見其他登記事項,鋼筋混凝土構造,103年10月15日,十四層,
RPQNMLOKKIMFFDT96DA,25,172.83,店舖、住宅,鋼筋混凝土造,81年11月24日,四層,一層 二層 三層 四層
RPSNMLMLKIMFFET17DA,11,177.02,住家用,鋼筋混凝土造,95年12月8日,三層,一層 二層 三層
RPRNMLPKKIMFFFT27CA,23,126.66,住家用,鋼筋混凝土造,83年9月13日,三層,一層 二層 三層
RPPOMLLKJHNFFAT88DA,17,123.81,見其他登記事項,鋼筋混凝土造,89年12月30日,四層,一層 二層 三層 四層 地下一層
RPPOMLLKJHNFFAT88DA,17,47.53,停車空間,鋼筋混凝土造,89年12月30日,四層,
RPXNMLSJJHNFFAT57DA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,八層
RPXNMLSJJHNFFAT57DA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
TPRNMLPKKIMFFFT47CA,23,126.66,住家用,鋼筋混凝土造,83年9月13日,三層,一層 二層 三層
SPRNMLPKKIMFFFT37CA,23,126.66,住家用,鋼筋混凝土造,83年9月13日,三層,一層 二層 三層
UPRNMLPKKIMFFFT57CA,23,126.66,住家用,鋼筋混凝土造,83年9月13日,三層,一層 二層 三層
RPTNMLLMJHNFFET07CA,23,41.54,住家用,鋼筋混凝土造,83年12月9日,三層,二層
RPTNMLLMJHNFFET07CA,23,30.79,見其他登記事項,鋼筋混凝土造,83年12月9日,三層,
RPQOMLMKKIMFFDT76CA,24,136.90,店舖、住宅,鋼筋混凝土造,82年5月25日,三層,一層 二層 三層
RPUNMLOKKIMFFDT27CA,3,115.36,見其他登記事項,鋼筋混凝土構造,103年10月15日,十四層,二層
RPUNMLOKKIMFFDT27CA,3,68.32,見其他登記事項,鋼筋混凝土構造,103年10月15日,十四層,
RPPNMLNKKIMFFDT66CA,41,96.00,住宅,鋼筋混凝土加強磚造,65年12月1日,二層,一層 二層 騎樓
RPVNMLNKKIMFFCT17CA,23,98.15,商業用,鋼筋混凝土造,84年3月27日,六層,一層
RPVNMLNKKIMFFCT17CA,23,22.36,見其他登記事項,鋼筋混凝土造,84年3月27日,六層,
RPPNMLMLKIMFFDT66CA,3,135.37,住宅,鋼筋混凝土構造,103年7月31日,三層,一層 二層 三層
RPSOMLSKKIMFFDT57CA,3,107.17,見其他登記事項,鋼筋混凝土構造,103年10月15日,十四層,八層
RPSOMLSKKIMFFDT57CA,3,63.61,見其他登記事項,鋼筋混凝土構造,103年10月15日,十四層,
RPXOMLOKKIMFFCT57CA,23,73.36,住家用,鋼筋混凝土造,84年1月20日,八層,六層
RPXOMLOKKIMFFCT57CA,23,27.69,見其他登記事項,鋼筋混凝土造,84年1月20日,八層,
RPOOMLMJJHNFFCT88CA,41,33.60,住家用,加強磚造,65年7月5日,二層,一層 二層 騎樓
RPRNMLMLKIMFFAT56CA,29,61.62,住商用,鋼筋混凝土造,78年4月11日,二層,一層 二層
RPROMLPKKIMFFAT86CA,13,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,八層
RPROMLPKKIMFFAT86CA,13,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPXOMLOJJHNFFAT17CA,37,111.57,住商用,鋼筋混凝土造,69年12月20日,二層,一層 二層 騎樓
RPTNMLOKKIMFFAT86CA,30,43.20,住家用,加強磚造,77年4月19日,二層,一層 二層
RPOOMLTKKIMFFAT96CA,17,182.25,見其他登記事項,鋼筋混凝土造,90年4月6日,四層,一層 二層 三層 四層
